   -8.7650   -8.7463    0.0001
   -8.7600   -8.7475    0.0001
   -8.7550   -8.7487    0.0001
   -8.7500   -8.7500    0.0001
   -8.7450   -8.7513    0.0001
   -8.7400   -8.7525    0.0001
   -8.7350   -8.7537    0.0001
   -8.7300   -8.7549    0.0001
   -8.7250   -8.7559    0.0001
   -8.7200   -8.7568    0.0001
   -8.7150   -8.7576    0.0001
   -8.7100   -8.7582    0.0001
   -8.7050   -8.7586    0.0001
   -8.7000   -8.7588    0.0001
   -8.6950   -8.7587    0.0001
   -8.6900   -8.7585    0.0001
   -8.6850   -8.7579    0.0001
   -8.6800   -8.7571    0.0001
   -8.6750   -8.7559    0.0001
   -8.6700   -8.7544    0.0001
   -8.6650   -8.7526    0.0001
   -8.6600   -8.7505    0.0001
   -8.6550   -8.7480    0.0001
   -8.6500   -8.7451    0.0001
   -8.6450   -8.7419    0.0001
   -8.6400   -8.7382    0.0001
   -8.6350   -8.7342    0.0001
   -8.6300   -8.7298    0.0001
   -8.6250   -8.7250    0.0001
   -8.6200   -8.7198    0.0001
   -8.6150   -8.7142    0.0001
   -8.6100   -8.7082    0.0001
   -8.6050   -8.7019    0.0002
   -8.6000   -8.6951    0.0002
   -8.5950   -8.6880    0.0002
   -8.5900   -8.6805    0.0002
   -8.5850   -8.6726    0.0002
   -8.5800   -8.6644    0.0002
   -8.5750   -8.6559    0.0002
   -8.5700   -8.6471    0.0002
   -8.5650   -8.6379    0.0002
   -8.5600   -8.6285    0.0002
   -8.5550   -8.6187    0.0002
   -8.5500   -8.6088    0.0002
   -8.5450   -8.5986    0.0002
   -8.5400   -8.5882    0.0002
   -8.5350   -8.5776    0.0002
   -8.5300   -8.5668    0.0002
   -8.5250   -8.5559    0.0002
   -8.5200   -8.5449    0.0002
   -8.5150   -8.5337    0.0002
   -8.5100   -8.5225    0.0002
   -8.5050   -8.5113    0.0002
   -8.5000   -8.5000    0.0003
   -8.4950   -8.4887    0.0003
   -8.4900   -8.4775    0.0003
   -8.4850   -8.4663    0.0003
   -8.4800   -8.4551    0.0003
   -8.4750   -8.4441    0.0003
   -8.4700   -8.4332    0.0003
   -8.4650   -8.4224    0.0003
   -8.4600   -8.4118    0.0003
   -8.4550   -8.4014    0.0003
   -8.4500   -8.3912    0.0003
   -8.4450   -8.3813    0.0003
   -8.4400   -8.3715    0.0003
   -8.4350   -8.3621    0.0003
   -8.4300   -8.3529    0.0003
   -8.4250   -8.3441    0.0003
   -8.4200   -8.3356    0.0003
   -8.4150   -8.3274    0.0003
   -8.4100   -8.3195    0.0003
   -8.4050   -8.3120    0.0003
   -8.4000   -8.3049    0.0003
   -8.3950   -8.2981    0.0003
   -8.3900   -8.2918    0.0003
   -8.3850   -8.2858    0.0003
   -8.3800   -8.2802    0.0003
   -8.3750   -8.2750    0.0003
   -8.3700   -8.2702    0.0003
   -8.3650   -8.2658    0.0003
   -8.3600   -8.2618    0.0003
   -8.3550   -8.2581    0.0003
   -8.3500   -8.2549    0.0003
   -8.3450   -8.2520    0.0003
   -8.3400   -8.2495    0.0003
   -8.3350   -8.2474    0.0003
   -8.3300   -8.2456    0.0003
   -8.3250   -8.2441    0.0003
   -8.3200   -8.2429    0.0003
   -8.3150   -8.2421    0.0003
   -8.3100   -8.2415    0.0002
   -8.3050   -8.2413    0.0002
   -8.3000   -8.2412    0.0002
   -8.2950   -8.2414    0.0002
   -8.2900   -8.2418    0.0002
   -8.2850   -8.2424    0.0002
   -8.2800   -8.2432    0.0002
   -8.2750   -8.2441    0.0002
   -8.2700   -8.2451    0.0002
   -8.2650   -8.2463    0.0002
   -8.2600   -8.2475    0.0002
   -8.2550   -8.2487    0.0002
   -8.2500   -8.2500    0.0002
   -8.2450   -8.2513    0.0002
   -8.2400   -8.2525    0.0002
   -8.2350   -8.2537    0.0002
   -8.2300   -8.2549    0.0002
   -8.2250   -8.2559    0.0002
   -8.2200   -8.2568    0.0002
   -8.2150   -8.2576    0.0002
   -8.2100   -8.2582    0.0002
   -8.2050   -8.2586    0.0002
   -8.2000   -8.2588    0.0002
   -8.1950   -8.2587    0.0002
   -8.1900   -8.2585    0.0002
   -8.1850   -8.2579    0.0002
   -8.1800   -8.2571    0.0002
   -8.1750   -8.2559    0.0002
   -8.1700   -8.2544    0.0002
   -8.1650   -8.2526    0.0002
   -8.1600   -8.2505    0.0002
   -8.1550   -8.2480    0.0002
   -8.1500   -8.2451    0.0002
   -8.1450   -8.2419    0.0002
   -8.1400   -8.2382    0.0002
   -8.1350   -8.2342    0.0002
   -8.1300   -8.2298    0.0002
   -8.1250   -8.2250    0.0002
   -8.1200   -8.2198    0.0002
   -8.1150   -8.2142    0.0002
   -8.1100   -8.2082    0.0002
   -8.1050   -8.2019    0.0002
   -8.1000   -8.1951    0.0003
   -8.0950   -8.1880    0.0003
   -8.0900   -8.1805    0.0003
   -8.0850   -8.1726    0.0003
   -8.0800   -8.1644    0.0003
   -8.0750   -8.1559    0.0003
   -8.0700   -8.1471    0.0003
   -8.0650   -8.1379    0.0003
   -8.0600   -8.1285    0.0003
   -8.0550   -8.1187    0.0003
   -8.0500   -8.1088    0.0003
   -8.0450   -8.0986    0.0003
   -8.0400   -8.0882    0.0003
   -8.0350   -8.0776    0.0004
   -8.0300   -8.0668    0.0004
   -8.0250   -8.0559    0.0004
   -8.0200   -8.0449    0.0004
   -8.0150   -8.0337    0.0004
   -8.0100   -8.0225    0.0004
   -8.0050   -8.0113    0.0004
   -8.0000   -8.0000    0.0004
   -7.9950   -7.9887    0.0004
   -7.9900   -7.9775    0.0004
   -7.9850   -7.9663    0.0004
   -7.9800   -7.9551    0.0004
   -7.9750   -7.9441    0.0005
   -7.9700   -7.9332    0.0005
   -7.9650   -7.9224    0.0005
   -7.9600   -7.9118    0.0005
   -7.9550   -7.9014    0.0005
   -7.9500   -7.8912    0.0005
   -7.9450   -7.8813    0.0005
   -7.9400   -7.8715    0.0005
   -7.9350   -7.8621    0.0005
   -7.9300   -7.8529    0.0005
   -7.9250   -7.8441    0.0005
   -7.9200   -7.8356    0.0005
   -7.9150   -7.8274    0.0005
   -7.9100   -7.8195    0.0005
   -7.9050   -7.8120    0.0005
   -7.9000   -7.8049    0.0005
   -7.8950   -7.7981    0.0005
   -7.8900   -7.7918    0.0005
   -7.8850   -7.7858    0.0005
   -7.8800   -7.7802    0.0005
   -7.8750   -7.7750    0.0005
